1,391,393
2,302,1123
1,393,1183
2,1279,302
1,1183,392
2,1033,1279
1,392,1479
2,390,1033
1,1479,391
2,1123,390
3,527,312
3,312,314
3,314,70
3,70,1337
3,1337,313
3,313,527
4,1580,2083
4,1581,1580
4,2258,1581
4,2144,2258
4,2083,2144
14,187,23
187,100,204
14,23,275
14,275,252
14,252,835
252,1489,835
14,10,187
187,10,100
14,835,10
253,836,251
251,836,545
253,275,23
251,717,253
253,717,275
253,23,187
253,187,249
249,187,204
253,249,836
249,204,9
835,142,10
142,205,100
142,100,10
835,1489,820
835,820,142
836,712,800
836,800,545
836,249,141
141,249,9
141,9,206
836,141,712
820,619,142
619,173,205
619,205,142
1489,198,820
712,141,618
618,141,206
618,206,172
1360,1240,2134
1360,1550,2148
1360,2134,1550
1360,394,472
472,394,524
1360,2148,394
1379,1549,1531
1379,1531,134
1379,2147,1549
1379,134,1241
1379,471,395
1379,395,2147
471,525,395
394,1911,524
395,525,1910
2148,1911,394
2148,2485,1911
2147,1910,2484
2147,395,1910
2485,2430,1911
2484,1910,2141
497,820,1240
1240,820,198
497,93,619
497,619,820
93,831,619
619,831,173
496,1241,800
496,800,712
496,618,92
92,618,830
496,712,618
618,172,830
497,1360,472
472,524,831
497,472,93
472,831,93
497,1240,1360
496,92,471
471,92,830
496,471,1379
471,830,525
496,1379,1241
1876,1145,2497
1876,1274,1145
1876,2497,2145
1145,1274,318
2145,1739,1876
1739,487,1274
1739,1274,1876
1739,2145,2095
2497,1145,1738
1738,1145,318
1738,318,488
1738,2094,2497
2474,2385,2606
1004,1148,1150
1004,1150,1739
1004,1739,2095
1004,2095,2316
2512,2330,2094
2512,2094,1738
2512,1738,1151
2512,1151,1149
1813,2474,905
1739,1150,487
1738,488,1151
1767,2316,2095
1767,2095,1587
2330,1636,1588
2330,1588,2094
2145,916,1587
2145,1587,2095
2497,2094,1588
2497,1588,1822
1822,2145,2497
1822,916,2145
2316,1767,2116
2166,2385,2692
2166,2471,2385
2166,197,2471
2420,2471,1715
2471,805,1715
2420,2606,2385
2420,2385,2471
1635,2116,1767
1849,1635,1641
1635,1849,2116
1635,1767,1587
1635,1587,2302
1635,2302,1641
2221,1640,2162
2221,2162,1562
2221,1562,1588
2221,1588,1636
1849,1641,1677
2221,1676,1640
2221,1636,2420
1797,1587,916
1797,2302,1587
1795,1822,1588
1795,1588,1562
1795,916,1822
1795,2527,1797
1795,1797,916
1849,2166,2116
2166,2692,2116
1715,1676,2221
1715,2221,2420
1849,1677,530
1715,529,1676
822,2166,1849
822,1849,530
822,530,783
822,197,2166
805,25,529
805,529,1715
2140,2233,164
2140,164,726
726,2560,2678
2140,726,2437
726,2678,2437
2233,2471,197
135,2140,2437
2437,2678,1278
135,2437,1278
2233,805,2471
135,248,2233
2233,248,805
135,2233,2140
2560,1278,2678
164,783,786
164,786,726
786,132,726
726,132,2686
726,2686,2560
164,2233,783
783,2233,197
783,197,822
233,135,1278
233,1278,131
1278,2686,131
248,25,805
233,18,248
248,18,25
233,248,135
2686,1278,2560
19,274,32
32,274,37
274,28,38
274,38,37
19,32,26
19,26,12
12,26,200
26,278,200
19,12,304
19,304,320
12,200,294
12,294,304
19,320,338
19,338,274
274,338,369
274,369,28
250,319,303
250,303,220
220,303,295
220,295,278
250,220,26
250,26,32
220,278,26
250,37,24
24,37,279
250,32,37
37,38,279
250,24,339
250,339,319
24,279,370
24,370,339
1296,208,190
1296,190,114
208,200,278
208,278,190
1296,114,82
1296,82,282
82,1274,282
208,294,200
114,288,388
114,388,82
388,318,1274
388,1274,82
114,190,290
114,290,288
190,278,290
290,278,295
1296,523,208
523,294,208
1280,1339,338
1280,338,320
1339,1459,369
1339,369,338
1280,320,304
1280,304,1210
1210,304,294
1210,294,1160
1281,1211,303
1281,303,319
1211,1159,295
1211,295,303
1281,319,339
1281,339,1338
1338,339,370
1338,370,1458
523,1160,294
1296,282,1494
1494,282,1274
1494,1274,487
1296,1494,993
1296,993,1025
1296,1025,523
523,1025,1160
572,1495,388
572,388,288
1495,488,318
1495,318,388
614,295,1159
572,288,290
572,290,614
614,290,295
1244,548,1099
1045,1099,548
441,1150,1148
1229,1341,1025
1229,1025,993
1341,1484,1160
1341,1160,1025
1229,993,1494
1229,1494,441
441,1494,1150
1228,281,283
1228,283,1340
1340,283,1159
1340,1159,1483
440,1149,1151
1228,440,1495
1228,1495,281
440,1151,1495
494,537,1339
494,1339,1280
537,558,1459
537,1459,1339
494,1280,1210
494,1210,475
475,1210,1160
475,1160,1484
493,1281,1338
493,1338,536
536,1338,1458
536,1458,559
493,474,1211
493,1211,1281
474,1483,1159
474,1159,1211
1229,441,934
441,1148,934
1228,933,440
440,933,1149
1494,487,1150
281,572,614
281,614,283
283,614,1159
281,1495,572
1495,1151,488
69,76,537
69,537,494
76,83,558
76,558,537
69,494,475
69,475,62
62,475,1484
68,63,474
68,474,493
63,1483,474
68,493,536
68,536,75
75,536,559
75,559,84
340,433,1244
340,1244,1446
433,548,1244
340,1446,886
340,886,434
434,886,1451
434,1451,483
341,435,1320
341,1320,1188
435,482,910
435,910,1320
341,1188,871
341,871,432
432,871,1134
340,434,76
340,76,69
434,483,83
434,83,76
340,69,62
340,62,433
433,62,1484
433,1484,548
341,432,63
341,63,68
432,1134,1483
432,1483,63
341,68,75
341,75,435
435,75,84
435,84,482
1878,1045,1341
1878,1341,1229
1045,548,1484
1045,1484,1341
1878,1229,934
1878,934,873
934,1148,904
934,904,873
1029,1762,933
933,1762,905
933,905,1149
1029,933,1228
1029,1340,1046
1046,1340,1483
1046,1483,1134
1029,1228,1340
561,621,221
561,221,207
561,207,11
207,27,11
11,27,990
11,990,998
561,11,2288
11,998,2288
555,1770,299
555,299,152
555,152,221
555,221,621
242,207,221
242,221,217
280,242,44
280,44,38
280,38,28
242,217,44
280,28,369
280,369,1488
280,27,242
242,27,207
280,1488,990
280,990,27
209,1023,384
209,384,31
31,384,370
31,370,279
209,31,0
209,0,217
217,0,44
31,279,0
0,279,38
0,38,44
209,217,221
209,221,152
209,152,299
209,299,1023
1770,542,299
1023,299,542
752,535,998
998,535,2288
752,998,990
752,1816,535
752,1637,1816
554,2272,2185
554,2185,542
554,542,1770
1488,752,990
1486,1488,369
1486,369,1459
1488,1486,1761
1488,1761,752
43,1690,1485
43,1485,384
43,384,1023
1485,1458,370
1485,370,384
43,1023,542
43,2185,1690
43,542,2185
102,1105,876
1105,102,1761
1105,1761,1486
1105,1486,583
583,1486,1459
583,1459,558
549,1690,495
1690,2185,495
549,495,1042
549,582,1485
549,1485,1690
582,559,1458
582,1458,1485
613,876,1599
613,102,876
613,1637,1761
613,1761,102
1637,892,1761
547,1600,1042
547,1042,495
547,495,2272
2272,495,2185
711,549,1042
711,582,549
1761,892,752
892,1637,752
477,483,1451
477,1451,2243
2243,297,477
2242,476,296
476,2242,910
476,910,482
1981,2243,1642
1642,850,1981
1981,850,1615
1981,297,2243
1643,1982,2223
1982,1643,2242
1982,2242,296
1449,1599,876
1449,876,332
1450,1042,1600
1450,333,1042
823,332,1105
332,876,1105
823,1105,583
823,583,558
823,558,83
711,91,582
91,84,559
91,559,582
711,1042,333
477,297,332
477,332,823
477,823,83
477,83,483
476,711,333
476,333,296
476,91,711
476,482,84
476,84,91
1981,1449,332
1981,332,297
1982,296,333
1982,333,1450
2010,2545,1472
2010,1472,189
2010,189,2068
201,720,262
510,201,276
510,276,796
201,262,276
276,262,680
510,796,1447
510,1447,917
511,979,797
511,797,262
511,262,720
511,1979,979
796,276,277
796,277,824
276,680,826
276,826,277
796,824,298
796,298,1447
797,293,1487
797,1487,825
797,825,826
797,826,680
797,680,262
797,979,293
917,1447,1452
1447,298,632
1447,632,608
1447,608,1452
293,1455,1506
293,1506,1487
293,979,1455
1452,2002,917
543,1452,1766
1452,543,2002
1979,2209,1639
1979,1639,1455
1979,1455,979
608,632,1962
608,1962,1766
608,1766,1452
1455,1798,79
1455,79,1506
1455,1639,1798
179,151,2068
179,2068,189
179,189,1472
179,1472,1247
179,1247,1766
179,1766,151
151,1766,1962
1247,1336,2120
1247,2120,1766
1798,2092,79
2120,543,1766
833,717,719
833,252,275
833,275,717
833,216,589
833,719,216
833,589,1966
833,1966,366
833,366,1489
833,1489,252
115,1329,588
115,588,719
115,719,717
115,717,251
115,251,545
115,545,1329
366,1966,480
366,480,1489
1329,481,685
1329,685,1794
1329,545,481
480,1966,1237
480,1237,1765
480,1765,198
480,198,1489
481,1955,1178
481,1178,685
481,545,800
481,800,1955
139,157,2134
2134,157,1548
139,988,1234
139,2134,1240
139,1240,988
139,1234,157
2614,606,134
606,1955,134
134,1955,1241
2614,134,1531
2614,2098,606
606,2098,1734
988,198,1765
988,1240,198
1955,800,1241
1955,1734,1178
988,1765,1234
1955,606,1734
1854,1535,1519
1854,2541,1535
1854,1519,478
478,1519,1647
1854,478,920
1853,479,1520
479,1646,1520
1853,1520,1534
1853,1534,2542
1853,919,479
2541,2616,1665
2616,2597,1665
2542,1664,2615
2615,1664,2596
1665,1535,2541
1664,2542,1534
1707,2062,2617
1181,920,478
1707,1181,1647
1707,1647,846
1181,478,1647
1707,846,1022
1707,1022,2062
1708,847,1646
1708,1646,1182
1182,1646,479
1182,479,919
1708,2618,2063
1708,1021,847
1708,2063,1021
1799,1282,1681
1681,1977,1461
2157,2617,2076
2188,2077,2618
1521,2115,2157
1522,2188,1626
2076,1521,2157
2076,2617,2062
2077,2063,2618
2077,2188,1522
1842,904,1148
1842,2692,2052
2474,1149,905
1842,2316,2692
2316,1842,1148
2316,1148,1004
2512,1149,2474
1842,2052,904
2316,2116,2692
2330,2606,1636
2606,2420,1636
2706,2527,1243
2477,1721,1677
2137,951,1676
2137,1676,1685
2739,2600,2477
2739,2137,1098
1721,530,1677
1685,809,1098
1685,1676,529
2679,2739,1098
1721,2477,2600
1685,1098,2137
2739,2679,2600
1721,2600,2679
1721,2679,2359
1721,2359,273
1721,273,783
1721,783,530
809,2359,2679
809,2679,1098
1685,529,809
529,25,809
786,2265,2028
786,2028,132
132,2028,2686
786,783,273
786,273,2359
786,2359,2265
2265,13,18
2265,18,233
13,809,18
18,809,25
2265,233,131
2265,131,2028
131,2686,2028
2265,2359,13
13,2359,809
2162,1648,1243
2755,2706,1648
2706,2755,1684
2755,1649,1684
2706,1684,2527
2706,1243,1648
1684,2302,1797
1684,1797,2527
2162,2527,1795
2162,1795,1562
2162,1243,2527
2477,1677,1641
951,1640,1676
2477,1641,1649
951,2137,1648
951,1648,1640
1649,1641,1684
1641,2302,1684
1648,2162,1640
2739,2477,2755
2477,1649,2755
2739,2755,2383
2383,2755,2137
2137,2755,1648
2383,2137,2739
2385,1813,2052
2052,1563,904
2052,1813,1563
2052,2692,2385
2385,2474,1813
1813,905,1563
1709,1768,311
311,1768,856
1709,311,1878
311,856,1099
1709,1878,1595
1768,389,856
1709,1595,1762
1762,1595,1563
1878,311,1045
311,1099,1045
1878,873,1595
1595,873,904
1595,904,1563
1709,1762,1029
1709,1029,1046
1709,1046,1768
1768,1046,1134
1768,1134,389
1762,1563,905
1446,891,929
1446,929,116
116,929,952
116,952,1451
1244,1099,856
1446,1244,1127
1446,1127,891
1244,856,1127
891,1127,1188
891,1188,1320
891,1320,929
929,1320,143
929,143,952
1127,856,389
1446,116,886
886,116,1451
871,389,1134
1320,910,143
1188,1127,871
871,1127,389
1948,1451,952
1948,963,2103
1948,952,963
2103,963,406
963,143,406
2103,406,1073
963,952,143
2243,1948,1642
2243,1451,1948
2242,1643,1073
2242,1073,406
2242,406,143
2242,143,910
486,1616,485
485,1616,1629
486,2103,1616
486,1948,2103
1616,1073,379
1616,379,1361
1616,1361,1629
1616,2103,1073
1642,486,485
1642,485,850
485,1615,850
1642,1948,486
1643,2223,379
379,2223,1361
1643,379,1073
710,1799,1681
710,2157,2115
710,2115,1482
710,1482,1799
1282,1954,580
1282,2188,610
610,1681,1282
1282,1799,1954
2188,580,1626
2188,1282,580
1461,2157,710
1461,2617,2157
1461,710,1681
610,2188,2618
610,2618,1977
610,1977,1681
810,679,470
810,812,679
810,470,1830
811,872,1082
811,1082,538
811,538,203
811,203,812
812,203,679
811,315,872
470,679,202
470,202,577
679,664,202
577,284,939
577,939,470
470,939,1830
538,1082,1061
538,1061,526
538,526,664
538,664,203
203,664,679
1830,629,316
872,1142,1082
872,315,631
939,284,586
939,586,1137
939,1137,1121
939,1121,1830
1082,1142,1125
1082,1125,1061
1121,629,1830
1121,687,1862
1121,1862,629
687,2124,1862
700,2208,1142
700,857,2208
700,1142,872
700,872,631
700,631,1846
700,1846,857
1137,586,2181
1137,2181,687
1137,687,1121
1142,2208,2191
1142,2191,1125
607,1410,1701
607,1701,2630
607,2124,2181
607,2181,1410
1275,2652,2257
1275,2257,1141
1275,1141,2191
1275,2191,2208
323,607,2630
323,1862,2124
323,2124,607
2652,1275,1208
1208,1275,2208
2181,2124,687
857,1846,1208
857,1208,2208
216,719,697
589,216,150
589,150,425
216,697,150
589,425,1966
425,999,1966
588,1794,426
588,426,697
588,697,719
588,1329,1794
150,697,720
425,150,201
425,201,510
150,720,201
425,510,999
510,917,999
426,1979,511
426,511,720
426,720,697
426,1794,1979
1966,999,2002
999,917,2002
1237,1966,2002
2002,2253,1237
685,1178,2249
685,2249,424
685,424,1794
2002,543,2253
424,2249,2209
424,2209,1979
424,1979,1794
1472,2545,698
1472,698,1336
1472,1336,1247
698,2545,2234
698,2234,1548
698,1548,157
698,157,1234
698,1234,1336
1234,2253,1336
2253,543,2120
2253,1765,1237
2249,1178,1734
2253,2120,1336
2209,2249,2362
2253,1234,1765
577,202,199
577,199,568
202,664,630
202,630,199
568,1043,284
568,284,577
526,1061,1044
526,1044,504
526,504,630
526,630,664
568,199,561
199,630,621
199,621,561
568,561,2288
2288,1043,568
504,1044,1770
504,1770,555
504,555,621
504,621,630
1043,1115,586
1043,586,284
1061,1125,1111
1061,1111,1044
2288,1115,1043
1044,1111,1770
1115,2186,2181
1115,2181,586
1125,2191,2184
1125,2184,1111
535,1115,2288
535,1816,2186
535,2186,1115
1111,2184,2272
1111,2272,554
1111,554,1770
1104,1599,2217
1104,613,1599
1104,2186,1816
1104,1637,613
1104,1816,1637
1108,915,1600
1108,1600,547
1108,547,2272
1108,2272,2184
1410,1104,2217
1410,2217,1605
1410,1605,1701
1410,2181,2186
1410,2186,1104
1141,2257,1619
1141,1619,1108
1108,1619,915
1141,1108,2184
1141,2184,2191
1954,1799,1482
1954,1482,1629
1984,1981,1615
1984,1627,1683
1983,1682,1628
1983,2223,1982
1599,1449,2212
1599,2212,2217
1600,2213,1450
1600,915,1551
1551,915,1619
1600,1551,2213
2212,1449,1981
2212,1981,1984
2213,1983,1982
2213,1982,1450
1627,2115,1521
1627,1521,1683
1627,1984,1615
1628,2223,1983
1628,1682,1522
1628,1522,1626
1482,801,1629
1629,801,485
1361,1954,1629
1361,580,1954
801,2115,1627
801,1627,1615
1615,485,801
801,1482,2115
1361,2223,1628
1361,1628,580
580,1628,1626
2652,1208,2523
1208,1846,2523
2098,2362,1734
2111,1639,2209
2111,2209,2362
2111,2254,1639
2362,2249,1734
2254,2092,1798
2254,1798,1639
824,277,240
824,240,176
277,826,240
824,176,305
824,305,1072
824,1072,298
677,176,240
677,240,241
677,241,810
241,812,810
677,316,365
810,1830,677
677,1830,316
677,365,305
677,305,176
178,811,812
178,812,29
29,812,241
178,29,20
178,20,177
29,241,240
29,240,20
178,177,306
178,306,364
178,364,315
178,315,811
825,177,20
825,20,826
826,20,240
825,1487,306
825,306,177
1072,305,683
1072,632,298
365,316,629
365,629,673
365,673,683
365,683,305
364,306,684
364,684,676
364,676,631
364,631,315
1487,1506,684
1487,684,306
103,632,1072
103,1072,683
103,683,1978
103,1978,1644
103,1962,632
103,1644,1962
673,629,1862
673,1862,1944
673,1944,1978
673,1978,683
676,684,85
676,85,400
676,400,1846
676,1846,631
1506,79,1806
1506,1806,85
1506,85,684
761,323,2630
2630,2029,761
761,195,1978
761,1978,1944
761,1944,1862
761,1862,323
156,195,2029
156,2029,2060
195,761,2029
156,2060,2068
156,2068,151
156,151,1962
156,1962,1644
156,1644,1978
156,1978,195
1806,2442,85
1806,79,2092
400,2442,2523
400,2523,1846
400,85,2442
2442,1806,2092
1755,2585,2684
2585,2697,2684
2684,2697,2027
1755,2661,2585
2697,2713,2027
2697,2585,2713
2661,932,2585
2661,2644,932
1755,2644,2661
2621,2713,2326
2621,2326,2644
2621,2684,2713
2713,2684,2027
932,2713,2585
932,2644,2326
932,2326,2713
2644,1755,2621
1755,2684,2621
839,1508,1507
839,1507,1552
840,1553,1510
840,1510,1509
2453,2088,2479
2005,2011,2190
196,2024,1478
2024,2660,1478
196,2005,2190
196,1478,2011
196,2011,2005
196,2190,2024
2024,2190,2488
2051,1478,505
1478,2046,2214
1478,2214,505
2051,2011,1478
1478,2660,2046
2034,1560,2307
505,1411,2051
1411,2451,2051
505,2214,2016
505,2016,1411
2108,2451,1411
2108,1411,2590
2590,1411,2016
2108,2590,1560
2108,1560,2034
2500,2138,1726
2608,1656,816
2608,816,1726
1726,816,2500
989,2255,214
989,214,723
2255,445,214
989,723,1815
1815,816,1656
723,214,1740
214,445,1638
214,1638,1740
723,816,1815
405,723,1740
405,403,816
405,816,723
403,2500,816
2070,1575,445
2070,445,2255
1575,1547,445
1547,1638,445
1651,2434,767
1651,834,2138
2138,834,1726
2468,767,2434
767,2468,2299
767,2299,834
834,2608,1726
834,1651,767
2299,2608,834
1743,2608,133
133,2138,1743
2500,1743,2138
1656,2608,782
1656,782,1815
1743,2500,782
1743,782,2608
989,1815,782
989,782,101
989,101,2255
101,782,695
101,695,696
695,782,2500
101,696,215
215,1638,587
101,215,2255
215,587,2255
696,695,403
696,403,405
695,2500,403
696,405,1740
696,1740,215
1740,1638,215
2070,587,1575
2070,2255,587
1575,587,1547
1547,587,1638
1651,2138,709
1651,709,2434
709,2468,2434
709,2138,133
709,133,2608
709,2299,2468
2299,709,2608
126,728,1793
126,1793,980
126,980,499
126,499,498
126,498,770
126,770,728
728,2232,1793
728,770,1323
728,1323,2232
1323,2370,2232
1323,1529,2370
2370,1529,754
2370,754,1622
1101,1624,848
1101,1297,1624
1101,848,1622
1101,1622,754
848,489,1622
848,1624,489
489,1793,2232
1793,489,1624
1793,1624,1230
1793,1230,980
2232,2370,1622
2232,1622,489
499,980,1874
499,1874,727
499,727,771
499,771,210
499,210,498
727,1874,1533
727,1533,1322
727,1322,771
1322,1533,2369
1322,2369,1528
2369,1621,753
2369,753,1528
1297,753,1621
1297,1621,849
1297,849,1624
849,1621,1230
849,1230,1624
980,1230,1874
1874,1230,1621
1874,1621,2369
1874,2369,1533
2688,2415,2691
2556,2699,2416
2416,2640,2348
2513,2415,2347
2513,2691,2415
2640,2416,2699
2647,2604,2380
2717,2730,2381
2380,2592,2647
2164,2610,2675
2164,2676,2219
2164,2675,2676
2164,2219,2741
2741,2219,2673
2219,2676,2552
2579,2318,2572
2578,2571,2319
2579,2572,2335
2578,2334,2571
2720,2704,2665
2331,2712,2325
2339,2627,2338
2339,2720,2093
2339,2093,2349
2356,2567,2635
2587,2627,2411
2567,2346,2635
2338,2627,2587
2349,2586,2356
2750,2712,2331
2325,2712,2374
2665,2374,2720
2750,2346,2567
2320,2346,2750
2708,2587,2411
2061,1246,2366
2366,1246,1481
2622,1480,1245
2622,1245,2414
2329,819,821
2329,821,2436
2622,2187,818
2436,821,2078
2078,832,2065
2329,1481,819
2622,818,1480
2366,1481,2329
2338,2720,2339
2586,2567,2356
2665,2035,2374
2325,2374,2035
2374,2712,2093
2374,2093,2720
2093,2712,2586
2093,2586,2349
804,368,456
804,456,410
368,2492,57
368,57,456
804,410,1481
804,1481,1246
803,1245,1480
803,1480,409
803,409,457
803,457,367
367,457,58
367,58,2491
804,73,368
73,2059,368
368,2059,2492
804,1246,730
1246,2061,730
803,729,1245
1245,729,2414
803,367,74
74,367,2058
367,2491,2058
410,456,838
410,838,90
456,2429,838
410,90,819
410,819,1481
409,1480,818
409,818,795
409,795,153
409,153,457
457,153,2428
2492,2429,57
2491,58,2428
456,57,2429
457,2428,58
682,188,707
188,2139,707
682,832,633
682,633,188
188,2113,2139
171,180,682
682,180,832
180,2065,832
171,682,707
707,2139,1598
171,707,721
707,1598,2112
707,2112,721
633,838,188
838,2113,188
633,832,821
821,832,2078
795,171,721
795,110,171
171,110,180
110,2187,2065
110,2065,180
90,838,633
90,633,821
90,821,819
795,721,153
153,721,2112
795,818,110
818,2187,110
2429,2113,838
2428,153,2112
106,60,73
106,73,804
60,2102,73
73,2102,2059
730,2061,2263
106,804,730
105,74,59
59,74,2101
105,803,74
74,2058,2101
105,729,803
729,2264,2414
2771,2555,2642
2555,2771,2702
2771,2589,2698
2702,2771,2698
2642,2589,2771
2569,852,160
2570,159,851
2569,161,854
2570,853,158
2022,2724,2695
2022,2695,2097
2021,2096,2694
2021,2694,2725
2097,2695,2724
2096,2725,2694
226,2569,160
226,160,169
226,169,694
226,694,793
226,793,51
226,51,264
226,264,2580
226,2580,2569
229,263,52
229,52,791
229,791,691
229,691,167
229,167,159
229,159,2570
229,2570,2581
229,2581,263
227,2569,2580
227,2580,266
227,266,261
227,261,792
227,792,693
227,693,168
227,168,161
227,161,2569
228,166,692
228,692,794
228,794,260
228,260,265
228,265,2581
228,2581,2570
228,2570,158
228,158,166
269,50,2517
269,2517,2508
269,2508,2724
269,2724,2022
269,2022,2580
269,2580,264
269,264,51
269,51,50
270,263,2581
270,2581,2021
270,2021,2725
270,2725,2507
270,2507,2516
270,2516,49
270,49,52
270,52,263
272,2097,2724
272,2724,2508
272,2508,2517
272,2517,256
272,256,261
272,261,266
272,2022,2097
272,266,2580
272,2580,2022
271,265,260
271,260,257
271,257,2516
271,2516,2507
271,2507,2725
271,2725,2096
271,2096,2021
271,2021,2581
271,2581,265
2569,854,2746
2569,2746,852
2570,2747,853
2570,851,2747
2746,854,161
2747,158,853
2746,160,852
2747,851,159
2550,169,160
2550,160,2746
2550,2624,694
2550,694,169
2551,2747,159
2551,159,167
2551,167,691
2551,691,2623
2550,2746,161
2550,161,168
2550,168,693
2550,693,2624
2551,2623,692
2551,692,166
2551,166,158
2551,158,2747
793,694,2406
793,2406,2651
793,2651,2174
793,2174,259
793,259,51
791,258,2175
791,2175,2650
791,2650,2407
791,2407,691
791,52,258
792,261,2651
2651,261,268
2651,268,2174
792,2651,693
794,692,2650
2650,2175,267
794,2650,260
2650,267,260
255,2153,2728
255,2728,192
255,192,2517
255,2517,50
255,50,51
255,51,259
255,259,2174
255,2174,2153
254,258,52
254,52,49
254,49,2516
254,2516,191
254,191,2727
254,2727,2152
254,2152,2175
254,2175,258
2424,2517,192
2424,192,2728
2425,191,2516
2425,2727,191
211,256,2517
211,2517,2424
211,2728,2153
211,2424,2728
211,2153,268
268,2153,2174
211,268,256
268,261,256
212,267,2152
267,2175,2152
212,2152,2727
212,2727,2425
212,2516,257
212,2425,2516
212,257,267
267,257,260
2624,693,2406
693,2651,2406
2623,2407,692
692,2407,2650
2624,2406,694
2623,691,2407
2753,1857,2530
2752,2529,1858
186,2336,2553
186,129,2336
186,2553,827
827,2553,2007
186,827,1355
186,1355,2464
186,2464,129
185,1356,828
185,828,2554
828,2008,2554
185,2554,2337
185,2337,130
185,2465,1356
185,130,2465
1355,2633,2142
1355,2142,2464
1356,2143,2632
1356,2465,2143
509,579,2553
509,2553,2336
509,2336,466
508,2337,2554
508,467,2337
508,2554,578
2142,579,509
2142,137,579
2142,509,2464
2464,509,466
2143,2465,508
2465,467,508
2143,508,578
2143,578,136
2388,926,2753
2389,2752,925
2462,2322,1264
2462,1264,503
2463,1265,2321
2463,502,1265
1264,2328,503
1264,2322,2732
1265,502,2327
1265,2731,2321
1175,2732,2322
1175,2322,2462
1176,2463,2321
1176,2321,2731
2352,503,579
2352,579,137
137,2142,2352
2352,2462,503
136,2353,2143
2353,136,578
2353,578,502
2353,502,2463
113,2328,2007
113,2007,2553
113,2553,579
113,579,503
113,503,2328
112,502,578
112,2008,2327
112,578,2554
112,2554,2008
112,2327,502
2352,109,2462
2352,2633,109
2633,1355,109
2353,2463,108
2353,108,2632
2632,108,1356
96,2328,1175
96,2462,109
96,1175,2462
96,109,827
827,109,1355
96,827,2007
96,2007,2328
97,828,108
828,1356,108
97,108,2463
97,2463,1176
97,1176,2327
97,2327,2008
97,2008,828
2732,1175,2026
2731,2025,1176
2026,2328,1264
2026,1264,2732
2025,2731,1265
2025,1265,2327
2328,2026,1175
2327,1176,2025
2352,2142,2633
2353,2632,2143
71,129,2441
129,2464,2441
71,2441,2360
71,2360,1973
71,2759,2014
71,1973,2759
71,2014,129
129,2014,2336
72,2015,2683
72,2683,1974
72,2361,2440
72,1974,2361
72,2440,130
130,2440,2465
72,130,2015
130,2337,2015
382,466,2014
466,2336,2014
382,2014,2759
382,2759,1992
383,2015,467
467,2015,2337
383,2683,2015
383,1993,2683
2441,466,382
2441,2464,466
2441,382,2158
2158,382,1992
2440,2159,383
2159,1993,383
2440,383,467
2440,467,2465
2441,2158,2360
2440,2361,2159
2410,2563,1512
2410,1512,2402
2563,2410,2402
2563,2402,1512
1857,2759,2402
1857,2402,2530
1858,2529,2658
2530,2402,2759
2530,2759,2210
2530,2210,2753
2529,2752,2211
2529,2211,2350
2529,2350,2658
2683,2350,1680
2211,1680,2350
2683,1632,2658
2683,2658,2350
1858,2658,1632
1993,1632,2683
926,1992,2759
926,2759,1857
926,1857,2753
925,1858,1632
925,2752,1858
925,1632,1993
1974,2683,1680
2388,2753,2210
2388,2210,2759
2388,2759,1973
2389,2211,2752
2389,1974,1680
2389,1680,2211
926,2388,971
971,2388,2365
926,971,1992
925,1993,972
